Acct_Mgr_Quality,Acct_Team_Ability,Acct_Team_Breadth,Acct_Team_Contribution,Acct_Team_Engagement,Acct_Team_Info,Acct_Team_Leadership,Acct_Team_Plan,Acct_Team_Problem_Solver,Acct_Team_Sales_Support,Acct_Team_Satisfaction,Communications,Competitor_Comparison,Continue,Credit_Score,Ease,Joint_Service_Delivery,Loyalty,Mean_Sat,Mktg_Proj,Online_Tools/Applications_Satisfaction,Online_Tools_Colloboration,Online_Tools_Ease,Online_Tools_Effectiveness,Online_Tools_Help,Online_Tools_Sufficient,Online_Tools_Timeliness,Operation_Support_Quality,Partnership_Committed,Product_Quality,Profit,Relationship,Sales_Expectation,Sales_Training,Satisfaction,Service_Account_Team_Satisfaction,Service_Sales_Support,Service_Support,Solutions_Support,Support_Importance,Support_Mgr_Quality,Support_Quality,Svc_Proj,Team_Comparison,Value,Will_Recommend,Qtr
3.45421484065,3.31955392605,3.39590650398,3.17182867294,2.76833383784,3.41268910142,3.26745412337,3.06575423347,3.38700687476,3.26054476853,3.26030419223,3.39387237346,2.92465126896,4.04011037402,5.0,2.93364381908,3.24976553039,0.0,3.0,3.43088267275,3.4220426218,3.3342597769,3.99089070483,3.45541398104,3.26347269416,3.09069450834,3.39590650398,3.39590650398,3.75220301298,3.91030072316,3.3695308348,3.08468169952,3.51805926988,3.05616373088,3.0,3.55307376084,3.46659686514,3.33580107925,3.3768173887,3.86952961114,3.56107999311,3.46503898934,3.42301122666,3.10803430019,3.15145932716,3.96356296765,5.0
5.0,3.0,3.8763933128,4.00759763933,5.0,4.0,3.70108068513,4.0,4.0,3.0,5.0,4.0,4.57905633718,5.0,1.0,4.0,3.53376908769,1.0,4.3636363636,4.24080197433,4.04028112797,4.04945823377,4.26279463389,4.04936698381,3.73151003471,3.70774372243,3.8763933128,3.8763933128,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.88793684763,3.72906305376,3.6030123928,3.67900680089,5.0,5.0,4.42055622065,4.31859055477,4.39010206701,4.0,5.0,5.0
3.0,4.0,3.82381153668,3.77128107449,3.63667064304,4.0,4.0,3.67424954631,4.0,4.0,4.11029788113,4.0,3.0,5.0,2.0,3.0,3.6835132632,1.0,4.2692307692,3.0,5.0,4.0,4.0,4.04484052421,4.0,4.0,3.82381153668,3.82381153668,5.0,5.0,5.0,4.0,4.0,3.89418262499,4.0,4.02780414511,3.88632618342,3.78425955709,3.82785668823,5.0,5.0,5.0,3.0,4.23953102261,5.0,5.0,5.0
5.09282498557,4.99019150174,4.22583306722,4.90183321907,4.36680288085,4.95030140324,4.0,4.80494953129,5.02080014522,4.97734110425,4.6126266458,5.0,4.08642109173,5.0,2.0,5.0,5.0,1.0,4.6956521739,4.79052310283,4.0,5.0,5.0,4.49463715094,5.0,4.0,4.22583306722,4.22583306722,5.0,5.0,4.0,5.0,4.0,4.55503941607,4.0,5.0,4.81974047484,5.0,5.0,5.0,4.93388088449,5.0,5.0,4.65670249959,4.0,5.0,5.0
4.0,4.0,3.5962196402,3.48078331027,3.8067597938,4.0,4.0,3.46693223203,3.0,3.58045655744,4.13413011688,5.0,5.0,5.0,1.0,4.0,3.42104425206,1.0,4.0769230769,4.0,5.0,4.0,4.0,4.31666609087,4.0,4.0,3.5962196402,3.5962196402,4.0,4.0,4.0,4.0,3.0,3.9895670413,4.0,3.69861915469,3.6124811342,3.48389071738,3.58349558296,4.0,4.0,4.0,4.00998687347,4.0,3.0,5.0,5.0
4.0,4.0,3.57546508655,3.91491580318,3.59551619623,4.0,3.77023318743,4.0,4.0,4.0,3.78212871855,3.0,2.0,4.0,5.0,4.0,3.91360514169,1.0,3.8571428571,4.0,3.93261384552,3.90461998966,4.11688205395,4.01258907401,3.83384871499,3.71614096091,3.57546508655,3.57546508655,4.0,4.0,4.0,4.0,4.0,3.7577639457,5.0,4.05448402455,4.01668369218,3.90410287858,3.93652063695,4.0,3.97652106519,4.0,3.8473163506,3.0,4.0,4.0,5.0
3.41851930816,3.33159039917,3.33589832785,3.19212102017,2.64359254192,3.38135979879,4.0,3.027771051,3.37791616447,3.26392141839,3.1768008524,3.0,3.0,5.0,3.0,3.0,3.4677251065,1.0,3.6315789474,3.47735349527,3.0,4.0,4.0,3.57259033051,4.0,4.0,3.33589832785,3.33589832785,4.0,3.0,3.0,3.0,3.0,2.96359342086,4.0,3.73319247983,3.63717135247,3.55049663724,3.55648327623,5.0,3.51456432504,3.0,3.46114024734,3.07920282214,3.19620602667,4.0,5.0
3.0881802824,2.89050069353,3.05423203067,2.68456809131,1.94170847792,2.90139411655,2.71628830895,2.4565336805,2.97146484077,2.81788036684,2.7925589775,3.0,3.26000536698,4.36607477453,3.0,1.0,2.70923617882,0.0,3.0,3.12194223092,2.4788111039,2.44741403456,3.70312110725,2.50715677024,2.67364203708,2.20312116455,3.05423203067,3.05423203067,3.95891680841,4.0,4.0,2.0,3.83061354927,2.37474962295,3.0,3.23089886068,2.97698349649,2.91767926728,2.88374484108,4.41848963114,3.23393287755,4.0,3.19266521082,3.5199081795,3.0,4.26825846702,5.0
3.5858600642,3.45016895252,3.08517162251,3.23193235114,2.4090797184,3.52663442736,3.10182256726,3.24103137292,3.47840857666,3.34610091612,2.88668473255,2.0,2.64750387734,4.0,1.0,3.0,3.31379413527,3.0,3.0,3.23523955408,3.13474708666,3.10974155602,3.63929314138,3.18531383776,2.90276042963,2.94882816326,3.08517162251,3.08517162251,3.0,4.0,2.0,3.0,3.19125728709,2.72245312927,3.0,3.49537925286,3.52894795747,3.35020010498,3.40683583263,3.0,3.54367695167,3.0,4.0,2.96625863214,3.0,3.0,5.0
4.0,4.0,3.7303052077,3.97670268259,3.73086531849,5.0,4.17740990271,4.0,5.0,4.0,4.03946983067,5.0,3.0,5.0,1.0,4.0,4.13324077654,1.0,4.2727272727,5.0,4.45020857624,4.40151051454,4.53537643694,4.51032780257,4.17126237435,4.13483542355,3.7303052077,3.7303052077,5.0,4.0,4.0,4.0,4.0,3.94991608789,4.0,4.26599690432,4.25847854009,4.14186216768,4.19961359826,5.0,4.0,5.0,4.14617529172,3.0,4.0,5.0,5.0
5.0,4.0,2.89000579181,3.70733336387,2.33874652455,4.0,2.51397488967,4.0,4.0,4.0,2.49895836321,3.0,1.0,3.0,3.0,2.0,3.37487656379,4.0,2.96,3.00568271305,2.0,2.30337954311,2.79320941307,2.30857608093,2.0,3.0,2.89000579181,2.89000579181,3.0,3.0,2.0,3.0,3.0,2.53529103262,3.0,3.4401206256,3.53902368739,3.31197356261,3.33841733432,1.0,5.0,3.0,2.76996503265,2.0,2.0,3.0,5.0
3.83827166835,3.70313293604,3.59538688967,3.60285133812,3.75297925397,3.78484790027,3.4612960619,3.57586974494,3.77179506692,3.68755526563,3.97098731083,4.0,3.68362921454,4.0,5.0,4.0,3.33466422466,1.0,3.9230769231,3.9230769231,3.88608919571,3.8357660982,4.02012547335,3.89913748931,3.4755577147,3.52589403898,3.59538688967,3.59538688967,4.0,4.0,4.0,4.0,3.0,3.89067883559,4.0,3.60383596997,3.53455887505,3.37170170183,3.46822821418,4.0,3.91116776602,4.0,3.81194607181,3.53699223207,4.0,4.0,5.0
4.45650292463,4.37024569123,3.76986750127,4.23539872741,3.81040009158,4.34531111426,4.0,4.17409456095,4.38617945591,4.3217962306,4.11766093139,4.0,3.0,5.0,1.0,4.0,4.16484460645,1.0,4.3,4.26630740113,4.0,4.0,5.0,4.19423036489,4.0,4.0,3.76986750127,3.76986750127,5.0,5.0,5.0,5.0,4.0,4.02469254668,4.0,4.33785797292,4.2960449087,4.18163497164,4.21858382353,4.0,4.38141339323,5.0,4.24798726908,4.14282544894,3.0,5.0,5.0
5.0,5.0,4.24366993133,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,4.81742667051,1.0,4.78125,4.0,5.0,5.0,5.0,5.00914926892,5.0,5.0,4.24366993133,4.24366993133,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.90231542934,4.89404342119,4.79313464018,4.82963238071,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
4.0,4.0,3.63513431033,3.8789236912,3.53857055167,3.0,3.61434582861,4.0,5.0,4.0,3.94025427277,5.0,4.03135714853,4.0,1.0,4.0,3.65113580483,1.0,4.15,3.99982350358,3.71846209775,3.7442821356,4.13886619779,3.75181984501,3.49859821111,3.4920127345,3.63513431033,3.63513431033,4.0,5.0,4.0,4.0,4.0,3.7760175079,4.0,3.93491074204,3.85279260464,3.71553124632,3.76975731411,5.0,5.0,4.0,4.02197030413,4.15581978078,3.0,4.0,5.0
4.0,5.0,3.24164245664,3.0,3.0,4.0,1.0,4.0,5.0,5.0,3.0,3.0,4.3147450563,5.0,1.0,4.0,5.0,1.0,3.5882352941,1.0,1.0,1.0,1.0,1.70513964701,1.0,1.0,3.24164245664,3.24164245664,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,3.43751972512,4.0,4.0,5.0,4.0,3.0,3.63843097143,4.63692316787,4.0,5.0,5.0
3.0,2.0,3.28440386297,2.0,2.83420869922,4.0,3.0,2.0,3.0,2.70637597065,3.32613975454,3.0,3.00104489816,4.0,1.0,3.0,2.98068486215,3.0,3.4615384615,3.0,4.0,3.0,5.0,4.19327516388,3.0,4.0,3.28440386297,3.28440386297,3.0,5.0,4.0,3.0,2.0,3.11302128907,4.0,3.22864250376,3.22935817144,3.05848492691,3.19185584903,4.0,5.0,4.0,5.0,2.83902135919,4.0,4.0,5.0
1.53354958884,1.4668815365,1.98154867138,1.17561396234,0.751262190335,1.5392468432,2.14568520121,1.06423778415,1.47979733154,1.29273229236,1.59867290227,1.8855270772,1.47169843755,3.0,1.0,1.0,1.79216136829,0.0,2.1,1.909433909,2.38748072484,2.17934725147,3.11576537321,2.39830587117,2.16976655908,1.82486119746,1.98154867138,1.98154867138,2.68220986815,3.0,1.0,1.0,2.0,1.20618130418,2.0,2.15719098319,2.04915267692,1.95816061318,1.9916136853,3.18544316444,1.87585363432,3.0,1.0,1.75251484755,2.0,3.0,5.0
4.05561781061,3.90234559215,3.82077470341,3.8228670942,3.95898496684,3.93750926425,3.61617050944,3.70820451378,3.9854410453,3.91012982756,4.26002363864,4.02979177615,4.16920786397,4.0,3.0,3.91002432206,3.47942071185,1.0,4.1666666667,4.0825602312,3.89438323951,3.87432292387,4.24639083427,3.91126354734,3.67616329417,3.55649678532,3.82077470341,3.82077470341,3.0,4.42590376353,4.11522614079,4.1457227366,3.97372066332,4.11961882525,4.0,3.8428630609,3.67597270786,3.56103614383,3.61837178813,5.0,4.13916774831,4.22835558808,4.14305536564,4.08576079159,5.0,4.0,5.0
4.80739350187,4.58516315104,4.32432459617,4.61632247782,4.65956200606,4.61771490174,4.0,4.4188556462,4.72531254091,4.68546750173,5.0,5.0,5.0,5.0,5.0,5.0,3.9067107134,1.0,4.5238095238,5.0,4.0,4.0,4.0,3.90432995807,4.0,4.0,4.32432459617,4.32432459617,5.0,5.0,4.0,5.0,3.0,4.7520810867,5.0,4.31850815018,4.08504139368,3.98111627163,4.00473730841,5.0,4.75679208697,5.0,5.0,4.66027578567,4.0,5.0,5.0
4.0,3.23849815454,3.64829849669,2.0,2.0,3.0,3.20499842856,3.0,3.36139012877,3.26408523595,4.0,3.61612205115,5.0,5.0,5.0,4.0,2.8893951525,1.0,3.6666666667,5.0,3.58755097785,3.49016286468,4.08300300969,3.57981275119,3.38466260041,3.11454955796,3.64829849669,3.64829849669,5.0,4.0,2.0,3.60330347737,1.0,5.0,3.0,3.36685439482,3.12314975652,3.02321236549,3.07765279701,5.0,4.0,4.0,3.76704918126,5.0,3.0,4.0,5.0
3.99209613292,3.88151668576,3.8564838591,3.89248455494,3.82262221288,3.94981223066,4.0,3.67918077397,3.98043261134,3.92287475473,4.0524232815,4.0,3.14569681944,5.0,5.0,4.0,3.78968759468,1.0,4.052631579,5.0,4.0,3.0,4.0,4.02885968491,4.0,4.0,3.8564838591,3.8564838591,5.0,4.0,4.0,4.0,2.0,3.97557346413,4.0,4.06570070393,3.9191586256,3.83377324269,3.85174104505,5.0,4.03984044748,4.0,4.03492165412,3.46765420559,4.0,5.0,5.0
3.96240270374,3.71436715425,3.48588403784,3.58075103572,3.0,3.75797427698,2.94793897809,3.44864933531,3.8212678879,3.70693501238,4.0,4.0,5.0,4.0,5.0,2.0,3.15209600013,1.0,3.6470588235,3.63366861746,2.78245404316,2.83838147857,3.70468748364,2.81218748711,2.82050174579,2.65516771402,3.48588403784,3.48588403784,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.5854571576,3.4076749324,3.27695904787,3.28935224132,4.0,3.92768469451,3.0,3.0,3.91648963148,3.0,4.0,5.0
3.95839097741,3.80517589414,3.68697534784,3.8154189572,3.54715950162,3.84341506081,3.46162407182,3.56015305404,3.91877863758,3.86088329272,3.85748194182,3.70911612991,3.25165704393,4.46629888945,5.0,3.57083640469,3.5813593776,0.0,3.90090895667,3.9191723273,3.448807292,3.44494238076,4.05773163547,3.5142158034,3.5982489433,3.24373438594,3.68697534784,3.68697534784,4.35960345211,4.22644140183,3.85764404694,3.83318864361,3.71081494002,3.73181773489,3.99119614955,3.92599455853,3.72451477183,3.65642087626,3.64420177282,4.41929913691,3.95737177243,3.95434020544,3.91478976981,3.60525064118,3.55987626291,4.42499395458,5.0
4.0,4.0,3.73565470084,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.60476456699,1.0,4.03125,4.0,4.0,4.0,4.0,3.91855209694,4.0,4.0,3.73565470084,3.73565470084,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.90179272451,3.77375029269,3.65945925333,3.70833230288,5.0,4.0,4.0,4.04630722527,4.0,4.0,4.0,5.0
5.0,4.53657907491,4.05682899279,4.49820309401,3.98088225451,4.5468247342,4.0,4.32286901532,4.63731464496,4.57833929316,4.28950552285,4.0,5.0,5.0,4.0,4.0,4.06006970239,1.0,4.347826087,4.40263989015,4.0,4.0,4.0,3.68496656806,4.0,4.0,4.05682899279,4.05682899279,5.0,4.0,4.0,4.0,5.0,4.17212421126,5.0,4.38424006756,4.22445470091,4.12089958871,4.11895378483,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
3.82058637394,3.6720781698,3.53991080221,3.5960902318,3.27463281819,3.68215849761,3.3970247167,3.39121864406,3.75536825973,3.67471911716,3.71380209979,3.615526957,3.47269990156,4.51727078387,1.0,3.35985175578,3.43275763292,0.0,3.81615083793,3.80794863328,3.38638575475,3.38155029286,4.04357729301,3.43701044022,3.45743106097,3.14354848675,3.53991080221,3.53991080221,4.36416625794,4.18109961737,3.75850435411,3.64439992142,3.78069919037,3.51854471373,3.84548931231,3.79983471386,3.60658467979,3.53396705683,3.53146654731,4.51785816318,3.85857010543,3.85257438437,3.836495465,3.77409240507,3.50149337076,4.47782820251,5.0
1.0,2.0,2.31416384415,2.0,1.02073544437,2.0,2.10730192612,2.0,2.0,2.0,1.89449793552,3.0,3.0,3.0,1.0,1.0,1.91177072908,4.0,2.3043478261,2.0,2.20735331405,2.07559553089,3.13951835744,2.20111549639,1.97976471522,1.76722271325,2.31416384415,2.31416384415,2.0,4.0,2.0,1.0,3.0,1.47957068848,1.0,2.34395938993,2.23085092104,2.09447577659,2.13902367123,4.0,3.0,2.0,2.25291749082,3.0,2.0,3.0,5.0
3.75648769411,3.65953621891,3.5161596915,3.47555233688,3.44379865805,3.69057630834,3.0,3.45810905042,3.68385430913,3.58114613276,3.83206522042,2.0,4.0,4.0,1.0,3.0,3.44496249247,1.0,3.6842105263,4.0,4.0,3.92689778638,5.0,4.00553814619,2.0,2.0,3.5161596915,3.5161596915,5.0,4.0,4.0,4.0,3.0,3.67113336613,4.0,3.70852267866,3.64550760575,3.50696045646,3.5884825203,5.0,3.86699250744,4.0,2.0,3.73508831023,4.0,4.0,5.0
4.26226475378,4.0770159733,3.71342485622,3.97783948603,3.2583093908,4.07668752355,3.0,3.7867248905,4.16124426276,4.07364348368,3.74975241568,4.0,2.0,5.0,5.0,4.0,3.74411123832,1.0,3.9473684211,4.00729935598,3.0,2.0,5.0,3.32002420931,4.0,3.0,3.71342485622,3.71342485622,4.0,4.0,4.0,4.0,5.0,3.54121732775,4.0,4.09995919448,3.92880406311,3.84243775241,3.82208107833,5.0,4.19217704004,5.0,3.99894894611,4.09577739113,3.66787356517,5.0,5.0
3.87138543879,3.70678621803,3.95952916111,3.7089627203,4.19302578646,3.7961783471,3.0,3.53165080287,3.83462127256,3.76661851641,4.41029736118,4.0,4.0,5.0,5.0,4.0,3.29949328881,1.0,4.2,4.06357932584,4.0,4.0,4.0,3.98651895312,4.0,4.0,3.95952916111,3.95952916111,4.0,4.0,4.0,4.0,4.0,4.29418674449,5.0,3.72039381356,3.49847353081,3.39146047022,3.45423333094,5.0,4.03989614421,4.0,4.0,3.83103369963,5.0,5.0,5.0
5.0,5.0,4.12556445744,5.0,3.33698904908,5.0,4.26695378306,5.0,5.0,5.0,3.90964850704,4.0,3.0,5.0,3.0,4.0,4.80349386925,1.0,4.6086956522,4.55917608746,3.74579319493,3.83573906549,4.68509098491,3.86487467434,4.11369657571,3.80136427876,4.12556445744,4.12556445744,5.0,4.0,4.0,4.0,5.0,3.7067988801,4.0,5.01776888001,4.93393970756,4.86342431449,4.80021073035,5.0,5.0,4.0,4.47013090155,5.0,5.0,5.0,5.0
5.0,4.0,4.14720142084,4.49060001538,4.0,4.0,4.1792257559,4.0,4.0,4.0,4.0,4.55889907744,5.0,5.0,2.0,5.0,4.17253405225,1.0,4.64,5.0,4.0,4.39220036596,4.63239114849,4.38536702326,4.10049045631,4.11576567579,4.14720142084,4.14720142084,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.44638784859,4.35267511359,4.22259684226,4.28370099067,5.0,5.0,5.0,4.64329858544,5.0,5.0,5.0,5.0
3.53088030802,3.42841142626,3.25878706911,3.15131959239,2.24650408725,3.41801984562,4.0,3.0493681457,3.43121431002,3.2818575297,3.02179556606,2.0,3.06268313841,5.0,1.0,2.0,4.0,1.0,3.7619047619,4.0,4.0,4.0,4.0,3.38874491598,4.0,2.0,3.25878706911,3.25878706911,4.0,5.0,5.0,4.0,3.77597002727,2.68639042763,4.0,4.0,3.70863422677,4.0,4.0,5.0,3.61436710303,2.0,2.0,3.61973028721,3.0,4.34205620307,5.0
3.37945626978,3.28339109314,3.23939369864,3.14582561507,2.66296551747,3.30087602238,3.34250144211,2.96498668225,3.33047149951,3.22514512513,3.20826850346,3.30610308475,2.76868007458,4.23721080637,1.0,2.90813999377,3.32693698476,0.0,3.0,3.45854296919,3.36540796457,3.30111009949,3.99935046633,3.42264394855,3.39113426721,3.05825206795,3.23939369864,3.23939369864,4.03508346929,3.89149412615,3.34717344012,3.06460131698,3.44841020332,2.97764333961,3.0,3.63276225957,3.49645413595,3.425497055,3.42383585191,4.26409390734,3.47262487074,3.47142912376,3.47075332178,3.25901751303,3.18790248456,4.17698111914,5.0
3.95312622543,3.83656803988,3.54119197358,3.78862130522,3.80222067225,3.83871492336,3.54799824183,3.64855099617,3.90408240041,3.85475898062,4.03435000718,3.8462068348,3.59979159616,4.39020057905,1.0,3.83776543205,3.51719995495,0.0,3.97775317948,3.94111763988,3.74993080026,3.75368417261,4.01766266241,3.79715289562,3.62860930259,3.47880960471,3.54119197358,3.54119197358,4.36787494852,4.13825330475,3.88157454131,4.03054535411,3.55594415975,3.94662039082,4.12496392765,3.80202552386,3.65791017342,3.56382502595,3.60083484609,4.36901285093,3.96259624914,4.04644431641,3.96987746846,3.80263024564,3.55673978081,4.3894005132,5.0
5.0,5.0,3.71866584927,4.24392887226,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,3.0,1.0,4.2285714286,5.0,4.0,4.0,4.0,3.99423458108,4.0,4.0,3.71866584927,3.71866584927,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,3.99281631628,3.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0
4.93094314768,4.85128229852,4.13630422125,4.73432829871,4.48309733305,4.80290604163,5.0,4.6883069387,4.86243300982,4.81869614905,4.70119248019,4.67952359958,4.0,5.0,1.0,4.69491074567,4.54869707186,1.0,4.8666666667,4.74125735129,5.0,5.0,4.71672627441,4.66853479936,5.0,5.0,4.13630422125,4.13630422125,5.0,5.0,4.55777521678,4.86402202527,4.0,4.64829836351,5.0,4.70895908718,4.66351626013,4.54964949125,4.59747530371,5.0,4.83358808208,5.0,4.7374552933,4.68747278204,5.0,5.0,5.0
3.95240722015,3.889650355,3.53876167497,3.71745955957,3.39438663928,3.89259214456,3.86789757071,3.67197433947,3.89519474946,3.80644240219,3.77587140726,3.90355052714,3.30216669209,4.36359818674,1.0,3.67417493615,3.83453339306,0.0,3.94403876186,3.91878813982,4.07851149577,4.03738826142,4.30672716394,4.13111601029,3.83176249698,3.77402572132,3.53876167497,3.53876167497,4.2679638202,4.14372793233,3.75720977867,3.74750431246,3.57983819367,3.64270810179,3.96819271695,4.01624408266,3.9863204927,3.86803476582,3.92009867323,4.30718842438,3.98315295189,3.96661043681,3.91703310031,3.7049002628,3.55933450031,4.35189952054,5.0
5.10780585619,4.97300318997,4.14110273959,4.90470083697,4.54983247237,4.93331166259,4.22283360861,4.83346104069,5.01896208412,4.98772583943,4.70923469507,5.0,4.38610751461,5.0,1.0,5.0,4.47373462822,1.0,4.8461538462,5.0,4.23046960484,4.33935356124,4.46827237043,4.30266879598,4.14070396626,4.15988766889,4.14110273959,4.14110273959,4.0,5.0,5.0,5.0,4.0,4.68268724864,5.0,4.6659466552,4.59416795757,4.47175924923,4.50698556962,5.0,4.92282938223,5.0,4.71542064855,4.74154009566,5.0,5.0,5.0
3.99654966396,3.85712491693,3.64164672927,3.7401833208,3.4306591209,3.91252531426,3.55153844163,3.65780796587,3.92078397132,3.82767830644,3.78345479862,3.81506403636,3.47850391246,4.27453927438,3.0,3.55255611831,3.60191142178,0.0,3.85468719696,3.85749627788,3.70086018711,3.67808199067,4.11594337636,3.74148531514,3.52305417539,3.44519107936,3.64164672927,3.64164672927,4.10562879307,4.15700307252,3.77620905098,3.75146343675,3.70947454624,3.64969187759,3.91748511148,3.87113951542,3.79113127067,3.6555068173,3.7040181066,4.09757341057,4.01066836298,3.90698088903,3.84853742362,3.64586886012,3.50068679563,4.24293824783,5.0
4.52199487005,4.32013084711,3.64276971704,4.24534324737,3.29371336463,4.31668060013,3.40795091545,4.07986008901,4.40656126778,4.3367398409,3.68324622244,3.75803926361,3.51519568449,4.0,3.0,4.0,3.88947699623,1.0,4.0833333333,4.01606903215,3.05236435837,3.16934549749,3.86416693629,3.13960229277,3.27777593753,3.0962027533,3.64276971704,3.64276971704,4.0,4.0,4.0,4.0,5.0,3.5455382688,4.0,4.17297722216,4.05187273477,3.9438135318,3.92015263556,4.0,4.3120583951,4.0,4.0,4.03066387805,4.0,4.0,5.0
4.03118968212,3.93328870072,3.42586215125,3.79226092485,3.42236036884,3.93266647226,3.62051892018,3.7467707822,3.95679122523,3.88251826269,3.73390540924,4.0,3.35112509976,4.0,1.0,4.0,3.70513817398,1.0,3.9230769231,3.84820038152,3.75289861216,3.76403547672,4.00928597823,3.80997537186,3.55079327845,3.53774379584,3.42586215125,3.42586215125,4.0,4.0,3.0,4.0,3.0,3.63494155228,5.0,3.89350279133,3.85579510755,3.7271219843,3.7763877273,4.0,3.98288095368,4.0,4.0,3.70434919737,4.0,4.0,5.0
5.0,5.0,3.74670552271,3.89385989637,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,4.0,3.0,1.0,4.0294117647,5.0,4.0,4.0,5.0,3.88364367681,3.0,4.0,3.74670552271,3.74670552271,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.91678164019,3.0,3.0,5.0,4.14014728303,4.0,5.0,4.0,3.0,5.0,5.0
4.0,5.0,3.45906681644,3.0,2.68742857304,4.0,2.0,4.0,4.0,4.0,3.33835980584,3.0,4.0,4.0,1.0,3.0,5.0,1.0,3.875,3.88158921929,2.0,3.0,3.0,2.43118630287,2.0,2.0,3.45906681644,3.45906681644,5.0,4.0,4.0,4.0,5.0,3.06106500511,4.0,5.0,3.9146199933,5.0,5.0,5.0,4.30038286431,4.0,2.0,5.0,4.0,4.0,5.0
5.0,3.0,3.5154131923,3.51239441306,3.73388122211,4.0,3.22386197656,3.0,4.0,3.64199696798,4.04760970288,4.0,5.0,5.0,1.0,2.0,3.02460076074,1.0,3.8571428571,3.0,3.61391795744,3.61123223628,3.87619320634,3.59844722716,3.15101818101,3.25509189405,3.5154131923,3.5154131923,4.0,3.0,4.0,5.0,4.0,3.89365837209,4.0,3.39682821179,3.27714775503,3.10745571642,3.21424918098,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0
5.0,5.0,4.19561449943,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,4.5747261194,1.0,4.8064516129,5.0,5.0,5.0,5.0,4.76445755958,5.0,5.0,4.19561449943,4.19561449943,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.72947875439,4.68737486738,4.57119322946,4.62356042558,5.0,5.0,4.0,5.0,5.0,4.30737682845,5.0,5.0
3.79909381566,3.65298953045,3.48655042015,3.51539388441,3.85538408183,3.66990988084,3.35980830973,3.49566727922,3.70822013379,3.62900185176,4.13401115384,4.0,5.0,4.0,1.0,4.0,3.09988504159,1.0,4.0714285714,3.82927840961,3.79106237883,3.77807405327,3.95387519448,3.78475828196,3.35485081605,3.39948441661,3.48655042015,3.48655042015,4.0,4.0,4.0,4.0,4.0,3.99783146342,4.0,3.45122743635,3.31748355298,3.17496672119,3.27309387415,5.0,3.90353161388,4.0,3.92361602382,4.04990424519,3.0,4.0,5.0
4.26523844454,4.10262648064,3.70779895891,3.87887682776,3.26087622316,4.062252034,3.66657413239,3.79375076762,4.13412562741,4.02069388088,3.87303476296,3.0,4.29808608516,5.0,1.0,3.0,3.72854183785,1.0,4.2307692308,4.08621531222,3.55671483949,3.60109210614,4.30630363244,3.5934603772,3.51223062408,3.36056724404,3.70779895891,3.70779895891,5.0,4.0,4.0,4.0,5.0,3.59550729758,4.0,4.09187455968,3.95179589353,3.8486904329,3.86357797781,5.0,4.26645056895,4.0,4.1344100843,4.54997687605,4.0,5.0,5.0
4.75265109322,4.61753258687,3.96098625161,4.47731582111,4.10141848482,4.56276211067,4.0,4.40670427783,4.64881836417,4.58702778046,4.44531015826,5.0,4.46614705885,5.0,1.0,5.0,4.16620635088,1.0,4.5789473684,4.0,4.0,4.0,5.0,4.10385639097,4.0,4.0,3.96098625161,3.96098625161,5.0,5.0,5.0,5.0,4.0,4.31249622538,4.0,4.43119748183,4.32564586038,4.21664510354,4.24785523975,5.0,4.66169071957,5.0,5.0,4.76259718224,4.0,5.0,5.0
4.0,3.6613301504,3.39769394495,4.0,3.25811147788,3.69380230659,3.27527560903,3.4469381713,3.73496540486,3.65520832302,3.60424658667,3.0,3.0,4.0,5.0,4.0,3.35847247957,1.0,3.7777777778,3.66999601366,3.34789104495,3.35139718595,3.8303402948,3.39556751418,3.27157353204,3.12782684631,3.39769394495,3.39769394495,4.0,4.0,3.0,4.0,4.0,3.46806347339,4.0,3.65581939067,3.53517132661,3.4206082418,3.45012522904,5.0,4.0,4.0,3.66975046066,3.0,3.0,4.0,5.0
